artist_name,release_name,song_name
Dandelion,Nebula,"Quería Escalar Un Árbol "
Dandelion,Nebula,Madre
Dandelion,Nebula,"Que Futuro El Que Le Espera"
Dandelion,Nebula,Dualidad
Dandelion,Nebula,"Laguna Azul"
Dandelion,Nebula,"Dueños De La Oscuridad (Y Los Sueños)"
Dandelion,Nebula,"Como Chicharras"
Dandelion,Nebula,"Que La Luna Te Cuide"
Dandelion,Nebula,"Cordillera (Andes)"
Dandelion,Nebula,"Diente De León "
"Saimon Kartel",Sometela,Sometela
Eelkaako,eelkaako,"Nose 1"
Eelkaako,Nose,Nose
"Latán Villegas Avelino","Quiero Verte De Nuevo","Quiero Verte De Nuevo"
"Saimon Kartel","Te Vez Bien","Te Vez Bien "
"Latán Villegas Avelino","Te Hará Llorar","El Audio Mas Triste De Whatsapp ----- Mujer Llorando Por Amor   Que Te Hará Llorar - Latán Villegas Avelino"
"Raul Alberto Córdoba","Insomnio p.r","Vos Y Yo"
"Raul Alberto Córdoba","Insomnio p.r","Paz Interior"
"Raul Alberto Córdoba","Insomnio p.r","Encuentro Inesperado"
"Raul Alberto Córdoba","Insomnio p.r",Insomnio
Veinticuatrosiete,"Neta Te Juro Que... Nunca Cambiare!!! ","Sabu - Nocaut   "
Veinticuatrosiete,"Neta Te Juro Que... Nunca Cambiare!!! ","Nunca Cambiare (Histeria)"
"Gerardo El Traa ","Esta Vez Para Usted","Esta Vez Para Usted"
"Steve Bravo","Call Girl","Call Girl"
"Lord Averno","Sudamérica Black Metal",Outro
"Lord Averno","Sudamérica Black Metal","Sudamerica Black Metal"
StoMar,New,New
"Julián Irreño ","Nuestro Lindo Hogar","Tu Me Atrapaste 2016"
"Julián Irreño ","Nuestro Lindo Hogar","El Agua Es Vida Mineros"
"Julián Irreño ","Nuestro Lindo Hogar","Nuestro Lindo Hogar"
"Melodía MC ","Dinero & Fama","Dinero & Fama"
Coronao,"Sembrando El Terror","Sembrando El Terror"
Tunechiemoo,Everybody,Everybody
"Caballos D Fuerza","La Ruta Incandescente","La Ruta Incandescente"
"Diego (Treinta Doble D)","Con Calma","Con Calma "
Juanito,Lobo,Lobo
"Yvng Roonie",Dripp,Dripp
Twomon,"What You Want?","What You Want?"
"DJ BALLESTEROS",Pegao,"Eusk 6 (4)"
"Sr. Fulgore","Esto Es Cumbiaton Del Sucio","Esto Es Cumbiaton Del Sucio"
Adonay,Adonay,"Más De Ti"
Rubengoipar,Comienzos,"La Vida"
Rubengoipar,Comienzos,"Flow Nato"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Cielo "
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Cartera Perdida"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Bajo Mil Llaves"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Baile Del Muñeco"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Animas Que No Amanezcan"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Playa Sola"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Palomito "
"Rosendo Amparano","De Las Que Dan Sed Vol.1","No Somos Iguales"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Mi Ranchito"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Mi Caballo Pobre"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Menti "
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Cruzando El Puente"
"Rosendo Amparano","De Las Que Dan Sed Vol.1","Corazon De Oropel"
Kiiddxy,"Amarte Es Odiarme","(No Nigthcore)"
Kiiddxy,"Amarte Es Odiarme","Amarte Es Odiarme"
"CJ Valero","Winyer Paul Salaverria Valero","Bhiya Bhiya "
"Ruido Julio",#1,Crystalia
"Ruido Julio",#1,2022
BrandonLux,"La Perfecta","La Perfecta"
Lasifra,"La Calle","La Calle"
Eelkaako,"Llena De Maldad","Llena De Maldad"
AfroMars,Baron,Baron
"Chaco Caponi","Ella Vino Sin Panty","Ella Vino Sin Panty"
"Paolo bt","Mi Estilo Fresco","Mi Estilo Fresco"
Eelkaako,"Hago Lo Que Me Da La Gana","Hago Lo Que Me Da La Gana"
Zanmala,1995,1995
"Dorian M","Hijos Del Diablo","Hijos Del Diablo"
"Misto Dadar",Lade,Lade
"Billy Vil",Cavando,Cavando
"Billy Vil","Morados Billetes","yt1s.com - Deadeye  Mora2 "
"HATEM SDIRI",Rafs,SAR
"HATEM SDIRI",Rafs,sfar
"HATEM SDIRI",Rafs,rrnex-1
"HATEM SDIRI",Rafs,scnerr
"HATEM SDIRI",Rafs,"Guantanamo bay"
"HATEM SDIRI",Rafs,rafs
"Jaco El Cland","Dime Remix (Blue) 2","Dime Remix (Blue) 2"
Mikusb,"Para Ti Mujer","Para Ti Mujer"
Mikusb,"Para Ti Mujer","Para Ti Mujer "
"Your Flop Era Is Lowkey Serving",Elegance,Elegance
"Clen Killah","Pal Perreo","Cesar Samanez - Clen Killah Pal Perreo 2022-03-14 15 42"
"The Damned Chile",Wapintekun,Silencio
"The Damned Chile",Wapintekun,Mañana
"The Damned Chile",Wapintekun,"Taiga "
"The Damned Chile",Wapintekun,Ürkütulen
"The Damned Chile",Wapintekun,Letargo
TEIKIRISI,Taka,Taka
"Demacrado Vhr","Seguimos En La Calle","Seguimos En La Calle"
"Dj Yins ","Éxitos Key Sound Music ","Title Error"
"Dj Yins ","Éxitos Key Sound Music ","Title Error"
"Rongmei Gospel","Gospel Lu Nunc","Zaolo Kandih Zuk"
"Rongmei Gospel","Gospel Lu Nunc","Thou Rui "
"Rongmei Gospel","Gospel Lu Nunc","Panty Ninglouna "
"Rongmei Gospel","Gospel Lu Nunc","Neihmik Kei Makmei"
"Rongmei Gospel","Gospel Lu Nunc","Mbaan Panti "
"Rongmei Gospel","Gospel Lu Nunc","Lunglaih Dikho"
"Rongmei Gospel","Gospel Lu Nunc","Lung Tangkhin Rio"
"Rongmei Gospel","Gospel Lu Nunc","Kin Hei"
"Rongmei Gospel","Gospel Lu Nunc","Khrista Khou"
"Rongmei Gospel","Gospel Lu Nunc","Khrista Kei Dat Khang"
"Rongmei Gospel","Gospel Lu Nunc","Charinne Ravguangc"
"Rongmei Gospel","Gospel Lu Nunc","Bumaengh Nthanmei"
"Rongmei Gospel","Gospel Lu Nunc","Apukai Bam Pui Nung Suang"
"Rongmei Gospel","Gospel Lu Nunc","Apui Zianmei"
"Rongmei Gospel","Gospel Lu Nunc","Ai Mu Thui Lak "
Eelkaako,"Cogimos Carretera","Cogimos Carretera "
ManyFlow,"No Me Hables De Amor","No Me Hables De Amor"
"Echeliud La Kompañia ","Amantes ","Amantes "
G.A.D.O,"Para Mi","Para Mi "
DannyG,Dispersión,"Estoy De Regreso Danny G"
"IVAN LA DIEER ","Ve Y Dile ","Ve Y Dile"
"Manuel music",Manuel,Drake(1)
"Manuel music",Manuel,"Aud 20220213 Wa0004 "
"Manuel music",Manuel,Okay
"Guerreros de Sonora ","Lo Nuevo Nuevo","La Marejada Y El Mazo"
"Guerreros de Sonora ","Lo Nuevo Nuevo",Tongoneadito
"Guerreros de Sonora ","Lo Nuevo Nuevo",Bonita
"Guerreros de Sonora ","Lo Nuevo Nuevo","El Venado"
"Guerreros de Sonora ","Lo Nuevo Nuevo","La Güera Salomé"
"Guerreros de Sonora ","Lo Nuevo Nuevo","Portate Bien"
"Guerreros de Sonora ","Lo Nuevo Nuevo",Muñequita
"Guerreros de Sonora ","Lo Nuevo Nuevo","El Carnavalito"
"Guerreros de Sonora ","Lo Nuevo Nuevo","Llanero Solitario"
"Guerreros de Sonora ","Lo Nuevo Nuevo","La Chica Del Boulevard"
"Guerreros de Sonora ","Lo Nuevo Nuevo",Vanidosa
"Guerreros de Sonora ","Lo Nuevo Nuevo",Provocame
"Guerreros de Sonora ","Lo Nuevo Nuevo",Electricidad
"Guerreros de Sonora ","Lo Nuevo Nuevo","Me Duele La Cara"
"Jeris Alejandro Gonzalez","Cristo Viene","Cristo Viene"
"FERRY LOVE","Salsa Choke","Pá Delante Y Pá Atras - Difesahu ❌ Jhon Alex  Prod Aj Company (320 Kbps)"
Foraji2,"La Misma Acera","La Misma Acera "
"Alex Pecina",Love,"Alex - Una Señal Vol. 2"
"Lili Kim ","Love Like a Butterfly ","Screenrecord 2022 03 04 16 37 37"
"Jhon Henry Beltrán Monterrosa","Hostilidad ","Hostilidad New Version Video J Beltran Feat Mc G"
"Daniel Maxima Rumba","Chupa Teste","Chupa Teste"
"Daniel Maxima","Solo Con Un Beso Daniel Maxima ","Solo Por Un Beso Daniel Maxima  2019"
"Trío Samaritano  ","Trío Samaritano ","Ven a Jesus"
"Trío Samaritano  ","Trío Samaritano ","Tu Infinito Amor"
"Trío Samaritano  ","Trío Samaritano ","Si Tu Amas a Cristo"
"Trío Samaritano  ","Trío Samaritano ",Saulo
"Trío Samaritano  ","Trío Samaritano ","Prometi Amarte"
"Trío Samaritano  ","Trío Samaritano ","Por Amor"
"Trío Samaritano  ","Trío Samaritano ","Nace en Mi"
"Trío Samaritano  ","Trío Samaritano ","Mujer Virtusa"
"Trío Samaritano  ","Trío Samaritano ","Las Puertas De Canaan"
"Trío Samaritano  ","Trío Samaritano ","La Naturaleza"
Diover,"Desahogo ",Desahogo
C.R.O,Pereza,"c.r.o - Pereza"
"Mercedes Miranda","Mercedes Miranda en Vivo","Yo Me Rindo a El"
"Mercedes Miranda","Mercedes Miranda en Vivo","Bodas Con Mi Rey"
C43L,"Soltera ","Soltera "
"Rock & Balboa","Rock & Balboa","Historias Sanas"
"Rock & Balboa","Rock & Balboa","Cuanto Tiempo Paso?"
"Caracol Televisión","Nos Mueve La Música","Mazamorra Paisa (Sábados Felices)"
"Caracol Televisión","Nos Mueve La Música","Hey Summer (La Reina Del Flow)"
"Caracol Televisión","Nos Mueve La Música","Amor De Niños (La Reina Del Flow)"
"Caracol Televisión","Nos Mueve La Música","Que Le Den (Polvo Carnavalero)"
"Caracol Televisión","Nos Mueve La Música","Moviendo El Bote (Pablo Escobar)"
"Caracol Televisión","Nos Mueve La Música","Las Clases De Ocho a Cinco"
"Caracol Televisión","Nos Mueve La Música","La Pobre De Mi Suegra "
"Lg Moon!","Otra Oportunidad","Otra Oportunidad "
"Novatos 2021","El Doncel","El Doncel"
Nmiptlqdg,"No Me Importa Lo Que Digan","05  Freedom Boys #Who #B"
Nmiptlqdg,"No Me Importa Lo Que Digan","04 Freedom Boys #Sweet Guial#b"
Nmiptlqdg,"No Me Importa Lo Que Digan","03  Bisinga Ghetto #Olwy Na Manden#d"
Nmiptlqdg,"No Me Importa Lo Que Digan","01 (Sweet Thing Cojo Nudo)d"
"Lo Que No Se Sube","A Casa Pete (Con Parte Eliminada)","A Casa Pete (Con Parte Eliminada)"
Bulruk,"Terribles Sensaciones","Las Tropas Definitivas"
Bulruk,"Terribles Sensaciones","Saliendo Victoriosos"
Bulruk,"Terribles Sensaciones","Aterrorizando Por Doquier"
Bulruk,"Terribles Sensaciones","Divide Tus Imperios"
Bulruk,"Terribles Sensaciones","Derrota Con Retrocesos"
Bulruk,"Terribles Sensaciones","La Religión Del Pueblo"
Bulruk,"Terribles Sensaciones","Diferencias Y Similitudes"
Bulruk,"Terribles Sensaciones","Oriente Y Occidente"
Bulruk,"Terribles Sensaciones","En Manos De Nadie"
Bulruk,"Terribles Sensaciones","Perdiendo El Poder"
Bulruk,"Terribles Sensaciones","Períodos De Controversia"
Bulruk,"Terribles Sensaciones","Nuevos Enemigos"
Bulruk,"Terribles Sensaciones","El Otro Gran Conflicto"
Bulruk,"Terribles Sensaciones","Estados Endeudados"
Bulruk,"Terribles Sensaciones","Crisis De Identidad"
Bulruk,"Terribles Sensaciones","Fenómenos Inesperados"
Bulruk,"Terribles Sensaciones","No Hay Respuesta"
Bulruk,"Terribles Sensaciones","Incendio Controlado"
Bulruk,"Terribles Sensaciones","El Primer Reto"
Bulruk,"Terribles Sensaciones","Frío O Calor"
Adrichu,"Hoenn (Folagor Megalocke)","Hoenn (Folagor Megalocke)"
REEDKC,Maniatico$,"Cypher Np Mix"
REEDKC,Maniatico$,"y2mate.com - Invalidcompitoreedkcurielog  "
REEDKC,Maniatico$,"y2mate.com - Make Money  Ft BRVNDS Audio Oficial"
REEDKC,Maniatico$,"y2mate.com - Maniaticodaniglezxreedkc"
Eelkaako,Caro,Caro
"B Focko",Mentías,"Mentias-B Focko "
"Gerardo El Traa ","Bomberos Now","Bomberos Now"
"David Hernandez","Salmos Para El Señor","David Hernández - Salmos 63 2022-03-21 15 32"
Espronceda,"Par De Lineas","Par De Lineas"
"Wilsondavid Echeverría",Soy,Soy
"Wilsondavid Echeverría","Te Necesito","Te Necesito"
"Wilsondavid Echeverría","Tuyo Soy","Tuyo Soy"
"Wilsondavid Echeverría",Nocturno,Nocturno
Arkan,"Mi Vida","Nuestro Pasando"
Arkan,"Mi Vida","Pa Qué Vengan "
Arkan,"Mi Vida","Amistad Y Traición 2"
Arkan,"Mi Vida","Batalla "
Arkan,"Mi Vida","The Sad Boy Life"
Arkan,"Mi Vida","Errores "
"Dardy Santana, Angelica Ramirez y Gina Castillo ","Cundinamarca es agua","Cundinamarca Es Agua"
"YoanRJ ","Dangerous ","Yoanrj - Dangerous (Unreleased) Audio 2020 256k-Mc"
TheSnick,"Olvida Todo","Olvida Todo"
GSCH,Cielo,Cielo
GSCH,Melódico,Melódico
"DJ BALLESTEROS","Flow Pegao","La Mama De La Mama Remix"
"DJ BALLESTEROS","Flow Pegao","Eusk 6 (4)"
"DJ BALLESTEROS","Flow Pegao","Mega Remix J-Balvin"
"DJ BALLESTEROS","Flow Pegao","Pelele X Arabe X Como Estan Remix"
"DJ BALLESTEROS","Flow Pegao","Remix Peppas X Bum Bum Tam Tam"
"DJ BALLESTEROS","Flow Pegao","Grandes Exitos"
"DJ BALLESTEROS","Flow Pegao","Pelele X Arabe X Como Estan Remix"
"DJ BALLESTEROS","Flow Pegao","Bonita X Mi Gente"
"DJ BALLESTEROS","Flow Pegao","Remix Tarara X Tumbala Casa X Lento"
Lirios,"Es Lo Que Vale","Te Elevará "
Lirios,"Es Lo Que Vale","Tarde Gris "
Lirios,"Es Lo Que Vale","No Hay Otro Igual "
Lirios,"Es Lo Que Vale","Nieblas Hay "
Lirios,"Es Lo Que Vale","Más Alla "
Lirios,"Es Lo Que Vale","Lágrimas Del Corazón "
Lirios,"Es Lo Que Vale","Esa Luz "
Lirios,"Es Lo Que Vale","Es Lo Que Vale "
Lirios,"Es Lo Que Vale","Digno (Cover)"
Lirios,"Es Lo Que Vale","Dicto El Destino "
Weleymen,Chota,Aa1s
Onyx,Elemental,Memoria
Onyx,Elemental,Bosque
Onyx,Elemental,Barro
Onyx,Elemental,Tierra
Onyx,Elemental,Calma
Onyx,Elemental,Precipicio
Onyx,Elemental,Salto
Onyx,Elemental,Vacío
Onyx,Elemental,Lluvia
Onyx,Elemental,Fuego
Onyx,Elemental,Dorado
Onyx,Elemental,Elemental
Onyx,Elemental,Escape
Onyx,Elemental,Olas
Onyx,Elemental,Soñando
Onyx,Elemental,Ocaso
Onyx,Elemental,Susurros
Onyx,Elemental,Amanecer
Onyx,Elemental,Eclipse
Onyx,Elemental,"Luz De Luna"
yomplin,"Si El Mundo Se Acaba","Si El Mundo Se Acaba"
"Adrianmoreno 05","Adrianmoreno 05","De La Calle"
"Adrianmoreno 05","Adrianmoreno 05","Autoestima Universal"
Pilfertocol,Hunted,Hunted
Mikusb,"Para Ti Mujer","Para Ti Mujer"
"Gustavo Leyton ","El Rey Del Chinamo","El Rey Del Chinamo"
Peedrito03,"Sin Dormir - El Patrón970","yt1s.com - El Patron 970  Sin Dormir Prod Sebzbeatz X Madara Elpapa"
"José Baraldo","Contigo Jesús Yo Soy Muy Feliz","Contigo Jesús Yo Soy Muy Feliz"
BrandonLux,"Es Diferente","Es Diferente"
"Jey Sustancia","Adicto a Ti","Adicto a Ti"
Cream,"Ambientado ",Ambientado
"Manny ",Distanciados,Distanciados
"Samir Jahaziel","Un  Mal Actor","Un  Mal Actor"
"Jammy the original",Miracle,"Pum Pum -Juanchito,chakal,orginal Jammy,torxz Y Dj Orly by La Nevula Musik "
"Jammy the original",Miracle,"Jammy -- Tu Me Gustas - Enai Ina Di Jous  2012 128k)"
"Jammy the original",Miracle,"Confection Jammy the Original~1"
"Jammy the original",Miracle,"Payola Time Original Jammy 1 Prod by Dj Orly Nevul"
"Jammy the original",Miracle,"Festivo  - Stanley Jackson X Ketlino X Jammy the Original #2"
"Jammy the original",Miracle,"Original Jammy -Decide Fi Wine Prod Orly D Jota Lanevula Y Djwak Makiavelis Studio"
"Jammy the original",Miracle,"Solo Por Ti - Henner Ft Jammy the Original"
"Jammy the original",Miracle,"Jay-K Ft  Linky   Jammy - Loko Movimiento RMX  Prod  Dj Wahm   L I N K Y "
"Jammy the original",Miracle,"Festivo  - Stanley Jackson X Ketlino X Jammy the Original #2"
"Jammy the original",Miracle,"Ie - Stanley Jackson X Jammy the Original 320k)"
"Jammy the original",Miracle,"Tabluo by the Original Jammy Feat Topo Y Cheo El Genio #2"
"Flo God","El Larios","El Larios"
Manny,"Cuando Llega La Noche ","Cuando Llega La Noche"
Titanexx,"Extensión Excesiva","El Rey Del Pueblo"
Titanexx,"Extensión Excesiva","El Día Más Marcado"
Titanexx,"Extensión Excesiva","Por Culpa De Nadie"
Titanexx,"Extensión Excesiva","Sin Adaptación No Hay Victoria"
Titanexx,"Extensión Excesiva","Problemas Familiares"
Titanexx,"Extensión Excesiva","15 Compromiso De Batalla"
Titanexx,"Extensión Excesiva","La Marca Del Elegido"
Titanexx,"Extensión Excesiva","Apocalipsis Controlado"
Titanexx,"Extensión Excesiva","12 Conclusiones Forzadas"
Titanexx,"Extensión Excesiva","Amplia Gama De Defensas"
Titanexx,"Extensión Excesiva","Nuevos Desafíos Del Futuro"
Titanexx,"Extensión Excesiva","Significativamente Arriesgado"
Titanexx,"Extensión Excesiva","Capacidades Mentales"
Titanexx,"Extensión Excesiva","Va en Los Genes"
Titanexx,"Extensión Excesiva","Lazos De Sangre"
Titanexx,"Extensión Excesiva","La Desaparición Del Adversario"
Titanexx,"Extensión Excesiva","Doscientos Años Menos"
Titanexx,"Extensión Excesiva","El Peligro De La Estrategia"
Titanexx,"Extensión Excesiva","Solo Quedan Dos"
Titanexx,"Extensión Excesiva","Restarurando La Civilización"
Michber,"P3N4S R0T4S X SI AKA","P3N4S R0T4S X SI AKA"
Michber,S0l3d4d,Sol3d4d
Titanexx,"Glaciares E Infiernos","Refugiándose en Trincheras"
Titanexx,"Glaciares E Infiernos","Empezando a Cambiar"
Titanexx,"Glaciares E Infiernos","Foco De Adversión"
Titanexx,"Glaciares E Infiernos","Entre Dos Tierras Tenebrosas"
Titanexx,"Glaciares E Infiernos","Esteriles Para La Vida"
Titanexx,"Glaciares E Infiernos","Indicios De Existencia"
Titanexx,"Glaciares E Infiernos","Glaciares E Infiernos"
Titanexx,"Glaciares E Infiernos","Subiendo El Nivel"
Titanexx,"Glaciares E Infiernos","La Unidad Planetaria"
Titanexx,"Glaciares E Infiernos","Devorados Por La Geología"
Titanexx,"Glaciares E Infiernos","Cubiertos De Hielo"
Titanexx,"Glaciares E Infiernos","Bajo El Nivel Del Mar"
Titanexx,"Glaciares E Infiernos","Descubrimientos Inquietantes"
Titanexx,"Glaciares E Infiernos","Entender Nuestro Mundo"
"Candy Kane",Ansiedad,Ansiedad
NPBeats,1st,Dembowowow
NPBeats,1st,Llorona
NPBeats,1st,"M De Mario"
NPBeats,1st,"Por Los Dioses"
NPBeats,1st,Tgang
"Matias Oficial","Dame Fuerza","Dame Fuerza "
"Monica Gomez","Artista Revelacion","Tierra Mala"
"Monica Gomez","Artista Revelacion","Sentimientos De Carton Monica Gomez"
"Monica Gomez","Artista Revelacion","De Que Manera Te Olvido Monica Gomez"
"CV Jeepers",Pronto,"Pronto "
"Jeey Zunnel","Mi Nena","Mi Nena"
Ezequielcm,Volver,"Volver "
KyloG,"No Te Kate","No Te Kate"
"Koste Zero","K.o ","K.o "
"Arjun JJ","Nada Nuevo","Arjun Jj- Nada Nuevo"
Soledá,"Tengo k partir","Tengo K Partir (online-audio-converter.com)"
Soledá,"Tengo K Partir","Tengo K Partir (online-audio-converter.com)"
Manny,Ansiedad,Ansiedad
Leogezus,"No me cuentan de la calle","Ft Yerry"
Maykonjhonsoncantorof,"Ep Cincopartes","Eclipse Eclipse"
"Del Blocke ","Tiguer Que Josea ","Tyger Que Josea - Del Blocke  Black Tiger   Oficial Audio 256k"
"Arijit Singh & Shreya Ghoshal","Pal lofi","Pal - Arijit Singh & Shreya Ghoshal  Jalebi Song   Slowed and Reverb Lofi Mix"
Barbeta,Barbeta,Barbeta
Lazycat,Espacial,Espacial
Eelkaako,"Como Dante","Como Dante 2"
"Decay Captainhook","Evidence Site",overloads
"Venus McFly",A.m,"Vénus De l'Obscurité - Am (Mastered)"
"Venus McFly",Axxxtasexx,Axxxtasexx
Nameless,Socopo,Socopo
"Venus McFly","Don't Kill My Vibe","Don't Kill My Vibe "
"serges Fernandez","En Esto De La Music (Instruemntal)",Melodía
Goldeano_Fa,"La Niña De La Cuerda - Parodia","La Niña De La Cuerda - Playtime Y Baldi"
Ericksol,"Ericksol 15 Éxitos ","Don Martin Corrido"
Ericksol,"Ericksol 15 Éxitos ","Ya Se Supo"
Ericksol,"Ericksol 15 Éxitos ","Alta Y Delgadita"
Ericksol,"Ericksol 15 Éxitos ","Cartera Negra"
"DJ Oli Express",Obsesión,Obsesión
ibsy,Panda,Panda
Daniel,Test,"05. Bad Bunny - Yo Perreo Sola"
Sofia,"Pecados Placenteros","Caer "
"Mauro Salazar","Diles Tú","Diles Tú"
"Oscar Silva","Oscar Silva","Un Angel"
"Oscar Silva","Oscar Silva","O Tempo Volta Pra Tras"
"Oscar Silva","Oscar Silva",Migajas
"Oscar Silva","Oscar Silva",Loucura
"Oscar Silva","Oscar Silva",Gaivota
"Oscar Silva","Oscar Silva","Explícale; Yo Soy Él"
"Oscar Silva","Oscar Silva","Escúchame Hijo"
"Oscar Silva","Oscar Silva","El Chofer De Aquí"
"Oscar Silva","Oscar Silva","De Amor Junto a Ti"
"Oscar Silva","Oscar Silva","Clavel Rojo"
"Oscar Silva","Oscar Silva","Ay Princesa"
"Oscar Silva","Oscar Silva","Aquel Instante"
"El Soldado De Jesus Oficial","Hay Unos",Parabola
"El Soldado De Jesus Oficial","Hay Unos","Un  Pacto Con Dios"
"El Soldado De Jesus Oficial","Hay Unos","mi vistooria"
"El Soldado De Jesus Oficial","Hay Unos","tu bandera"
"El Soldado De Jesus Oficial","Hay Unos","eres deleite"
"El Soldado De Jesus Oficial","Hay Unos",oceanos
"El Soldado De Jesus Oficial","Hay Unos","gracia y bendicion"
"El Soldado De Jesus Oficial","Hay Unos","escogido del rieno"
"El Soldado De Jesus Oficial","Hay Unos","me enamore de ti"
"El Soldado De Jesus Oficial","Hay Unos",FELIZ
"Dermax SKS","Sky ","Panas Tranquilos  "
"Dermax SKS","Sky ","Playa Y Sol"
"Dermax SKS","Sky ",Mujer
"Dermax SKS","Sky ","Una Fantasia"
"Dermax SKS","Sky ",Amor
"Dermax SKS","Sky ","Hardest "
"Dermax SKS","Sky ","Ando a Mil"
"Dermax SKS","Sky ","No Fue Fácil "
"Maluma ","Por Ti","y2mate.com - Por Ti  Natanael Kong Audio Oficial"
Guzza,"Con Migo","Con Migo"
"Daniel Maxima","Rumba the Time Has Com","07 Track 7-1"
"Daniel Maxima","Rumba the Time Has Com","06 Track 6"
"Daniel Maxima","Rumba the Time Has Com","03 Track 3"
"Daniel Maxima","Rumba the Time Has Com","01 Track 1"
"Kevin Rodas",Esperare,Esperare
"Josue Torrez","El Amor De Una Madre","El Amor De Una Madre"
"Matías Munioz ","Olvidarte ",Olvidarte
AlberM'T,"Si Lo Vamos Hacerlo ","Si Lo Vamos Hacerlo"
"EL LUKITAS23","Lo Mueve RKT","Lo Mueve RKT"
Kalifa,"Siento Amor Master ","Siento Amor Master "
23/9,"Háblame De Ti","Háblame De Ti"
"Rafa OrduñaMX","Dime Corazón","Dime Corazón"
"Dynamo Rap","Asi Es Esto","Asi Es Esto"
Maykoncampos,"Vida Nova",TITLE_ERROR
Maykoncampos,"Vida Nova","Encontrei La "
"Pecurutzi ","Cover ","Infinito en Mi"
"Alejandro NMND","Comerte a Besos","Comerte a Besos"
Groovit,"The Arrival ","Su Brillante Razon"
Groovit,"The Arrival ","Linaje Marginal"
Groovit,"The Arrival ","No Despertaras"
Groovit,"The Arrival ","El Juicio"
"Dj Victor Hugo Carrillo Melendez ","Somos Del Barrio ","Somos Del Barrio "
Symphony,"Sabor a Mi","Sabor a Mi"
"IsolatioN CROW","Gritos en El Espejo","Sube Al Cuadrilátero"
"IsolatioN CROW","Gritos en El Espejo","Bajo Las Sombras"
"IsolatioN CROW","Gritos en El Espejo","Gritos en La Oscuridad"
"IsolatioN CROW","Gritos en El Espejo",Acechar
"IsolatioN CROW","Gritos en El Espejo",Oculto
"IsolatioN CROW","Gritos en El Espejo","Orgullo Guerrero"
"IsolatioN CROW","Gritos en El Espejo",Ego
"IsolatioN CROW","Gritos en El Espejo",Relato
Smow4,"Marroquí ",Marroqui
Rack,Karma,Karma
"Alejandro Ojeda","¿Qué hubiera pasado?","Que Hubiera Pasado"
"Azeta DJ","Pantysito (Remix)","Pantysito (Remix)"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","Ayouguery Yu Guery Yu Go"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas",Señor
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","Carretera Del Moncayo"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","¡Corre Corre, Viejo Tren!"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","El Viajero De Arkansas"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","Flor Salvaje"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","Folk Instrumental"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","Llegaré Cantando"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","El Viejo Dan Tucker"
"The Bluegrass Lions","Viejos, Viajes Y Tumbas","El Vetusto Joe Clark"
AV,"Corazón Roto","Corazón Roto"
"El MK Officia","Tu Y Yo","Tu Y Yo"
"El MK Officia",Poses,Poses
"Ministerio Santidad y Avivamiento con Ingrid Marisol","Haz Llover","Llévame Alas Naciones"
"Ministerio Santidad y Avivamiento con Ingrid Marisol","Haz Llover","Yo Te Quero Amar"
"Ministerio Santidad y Avivamiento con Ingrid Marisol","Haz Llover","Te Damos Gloria"
"Ministerio Santidad y Avivamiento con Ingrid Marisol","Haz Llover","Fue Jesús"
"Ministerio Santidad y Avivamiento con Ingrid Marisol","Haz Llover","Santo Es"
"Ministerio Santidad y Avivamiento con Ingrid Marisol","Haz Llover","Reine Tu Presencia"
"Ministerio Santidad y Avivamiento con Ingrid Marisol","Haz Llover","Haz Llover"
"Ministerio Santidad y Avivamiento con Ingrid Marisol","Haz Llover","Bajo La Lluvia"
"DJ John Moon","Universo Paralelo ","Universo Paralelo - Dj John Moon"
"DJ John Moon","Manos De Tijera ","Manos De Tijera"
"DJ John Moon","Háblame De Ti ","Hablame De Ti"
Krex,Glow,Glow
"Vicente Riquelme","Complejo Es Soñar","Complejo Es Soñar "
Lasifra,Dembow,Dembow
Bøusni,Closure,Closure
CristianGhz,Entretenimiento11,"Entretenimiento podcast"
"Dylan Fl","A Mis Sueños","Prefiero El Destino Malandro"
"Dylan Fl","A Mis Sueños","No Me Uses Mas"
"Dylan Fl","A Mis Sueños","Ando Bien Tumbado"
"Dylan Fl","A Mis Sueños","Te Llevo a Marteauido"
